"RingNR","Opponent1_ID","Opponent2_ID","TrialID","GroupID","Producing_events","Scrounging_events","TrialNR_Indiv","Trial_day_bin","Grp_tr_b4","bmr_YN","Year","Series_ID_year","Series_opp1_year","Series_opp2_year"
"8P26803","8P26892","8P14988","41_1",2,2,0,10,1,0,1,2022,"8P26803_2022","8P26892_2022","8P14988_2022"
"8P26892","8P14988","8P26803","41_1",2,1,0,10,1,0,1,2022,"8P26892_2022","8P14988_2022","8P26803_2022"
"8P26808","8P26876","8P26894","42_2",2,3,0,10,1,0,1,2022,"8P26808_2022","8P26876_2022","8P26894_2022"
"8P26876","8P26894","8P26808","42_2",2,3,2,10,1,0,1,2022,"8P26876_2022","8P26894_2022","8P26808_2022"
"8P26894","8P26808","8P26876","42_2",2,2,1,10,1,0,1,2022,"8P26894_2022","8P26808_2022","8P26876_2022"
"8P14311","8P26895","8P26898","30_2",3,2,0,2,0,0,1,2022,"8P14311_2022","8P26895_2022","8P26898_2022"
"8P14990","8P26897","8P26896","32_3",3,0,1,3,0,0,1,2022,"8P14990_2022","8P26897_2022","8P26896_2022"
"8P26896","8P14990","8P26897","32_3",3,1,0,3,0,0,1,2022,"8P26896_2022","8P14990_2022","8P26897_2022"
"8P26897","8P26896","8P14990","32_3",3,2,0,3,0,0,1,2022,"8P26897_2022","8P26896_2022","8P14990_2022"
"8P26898","8P14990","8P14311","33_1",3,1,0,4,0,0,1,2022,"8P26898_2022","8P14990_2022","8P14311_2022"
"8P26897","8P26896","8P26895","33_2",3,1,0,4,0,0,1,2022,"8P26897_2022","8P26896_2022","8P26895_2022"
"8P14311","8P26897","8P14990","34_1",3,0,1,5,0,0,1,2022,"8P14311_2022","8P26897_2022","8P14990_2022"
"8P14990","8P14311","8P26897","34_1",3,1,2,5,0,0,1,2022,"8P14990_2022","8P14311_2022","8P26897_2022"
"8P26897","8P14990","8P14311","34_1",3,4,0,5,0,0,1,2022,"8P26897_2022","8P14990_2022","8P14311_2022"
"8P14990","8P26895","8P26897","35_2",3,2,1,6,0,0,1,2022,"8P14990_2022","8P26895_2022","8P26897_2022"
"8P26895","8P26897","8P14990","35_2",3,0,2,5,0,0,1,2022,"8P26895_2022","8P26897_2022","8P14990_2022"
"8P26897","8P14990","8P26895","35_2",3,2,0,6,0,0,1,2022,"8P26897_2022","8P14990_2022","8P26895_2022"
"8P26896","8P14311","8P26898","35_3",3,2,0,5,0,0,1,2022,"8P26896_2022","8P14311_2022","8P26898_2022"
"8P26898","8P26896","8P14311","35_3",3,0,1,5,0,0,1,2022,"8P26898_2022","8P26896_2022","8P14311_2022"
"8P26895","8P26898","8P26896","36_2",3,2,1,6,0,0,1,2022,"8P26895_2022","8P26898_2022","8P26896_2022"
"8P26896","8P26895","8P26898","36_2",3,1,0,6,0,0,1,2022,"8P26896_2022","8P26895_2022","8P26898_2022"
"8P26898","8P26896","8P26895","36_2",3,1,0,6,0,0,1,2022,"8P26898_2022","8P26896_2022","8P26895_2022"
"8P14990","8P26898","8P26896","37_1",3,1,1,7,0,0,1,2022,"8P14990_2022","8P26898_2022","8P26896_2022"
"8P26896","8P14990","8P26898","37_1",3,1,1,7,0,0,1,2022,"8P26896_2022","8P14990_2022","8P26898_2022"
"8P26898","8P26896","8P14990","37_1",3,2,0,7,0,0,1,2022,"8P26898_2022","8P26896_2022","8P14990_2022"
"8P14311","8P26895","8P26897","37_3",3,3,0,7,0,0,1,2022,"8P14311_2022","8P26895_2022","8P26897_2022"
"8P26895","8P26897","8P14311","37_3",3,1,1,7,0,0,1,2022,"8P26895_2022","8P26897_2022","8P14311_2022"
"8P26897","8P14311","8P26895","37_3",3,0,1,7,0,0,1,2022,"8P26897_2022","8P14311_2022","8P26895_2022"
"8P14990","8P26897","8P26898","38_3",3,2,2,8,0,0,1,2022,"8P14990_2022","8P26897_2022","8P26898_2022"
"8P26897","8P26898","8P14990","38_3",3,4,0,8,0,0,1,2022,"8P26897_2022","8P26898_2022","8P14990_2022"
"8P26898","8P14990","8P26897","38_3",3,1,0,8,0,0,1,2022,"8P26898_2022","8P14990_2022","8P26897_2022"
"8P14311","8P26897","8P26896","39_1",3,2,0,8,0,0,1,2022,"8P14311_2022","8P26897_2022","8P26896_2022"
"8P26896","8P14311","8P26897","39_1",3,0,2,8,0,0,1,2022,"8P26896_2022","8P14311_2022","8P26897_2022"
"8P26897","8P26896","8P14311","39_1",3,3,0,9,0,0,1,2022,"8P26897_2022","8P26896_2022","8P14311_2022"
"8P14990","8P26895","8P26898","39_2",3,2,2,9,0,0,1,2022,"8P14990_2022","8P26895_2022","8P26898_2022"
"8P26895","8P26898","8P14990","39_2",3,3,0,8,0,0,1,2022,"8P26895_2022","8P26898_2022","8P14990_2022"
"8P26898","8P14990","8P26895","39_2",3,3,0,9,0,0,1,2022,"8P26898_2022","8P14990_2022","8P26895_2022"
"8P26896","8P14311","8P26895","40_1",3,1,0,9,0,0,1,2022,"8P26896_2022","8P14311_2022","8P26895_2022"
"8P14990","8P26895","8P26896","41_2",3,6,0,10,0,0,1,2022,"8P14990_2022","8P26895_2022","8P26896_2022"
"8P26895","8P26896","8P14990","41_2",3,0,1,10,0,0,1,2022,"8P26895_2022","8P26896_2022","8P14990_2022"
"8P26896","8P14990","8P26895","41_2",3,1,3,10,0,0,1,2022,"8P26896_2022","8P14990_2022","8P26895_2022"
"8P14311","8P26897","8P26898","41_3",3,2,1,10,0,0,1,2022,"8P14311_2022","8P26897_2022","8P26898_2022"
"8P26897","8P26898","8P14311","41_3",3,1,1,10,0,0,1,2022,"8P26897_2022","8P26898_2022","8P14311_2022"
"8P26898","8P14311","8P26897","41_3",3,0,2,10,0,0,1,2022,"8P26898_2022","8P14311_2022","8P26897_2022"
"8P14990","8P26897","8P26898","44_1",3,1,1,2,1,0,1,2022,"8P14990_2022","8P26897_2022","8P26898_2022"
"8P26897","8P26898","8P14990","44_1",3,2,0,2,1,0,1,2022,"8P26897_2022","8P26898_2022","8P14990_2022"
"8P26898","8P14990","8P26897","44_1",3,2,0,1,1,0,1,2022,"8P26898_2022","8P14990_2022","8P26897_2022"
"8P14311","8P26895","8P26896","44_3",3,2,0,1,1,0,1,2022,"8P14311_2022","8P26895_2022","8P26896_2022"
"8P26895","8P26896","8P14311","44_3",3,1,1,2,1,0,1,2022,"8P26895_2022","8P26896_2022","8P14311_2022"
"8P26896","8P14311","8P26895","44_3",3,0,1,1,1,0,1,2022,"8P26896_2022","8P14311_2022","8P26895_2022"
"8P26896","8P14311","8P26898","45_3",3,1,1,2,1,0,1,2022,"8P26896_2022","8P14311_2022","8P26898_2022"
"8P26898","8P26896","8P14311","45_3",3,1,0,2,1,0,1,2022,"8P26898_2022","8P26896_2022","8P14311_2022"
"8P14311","8P26898","8P14990","46_1",3,2,0,3,1,0,1,2022,"8P14311_2022","8P26898_2022","8P14990_2022"
"8P14990","8P14311","8P26898","46_1",3,2,1,3,1,0,1,2022,"8P14990_2022","8P14311_2022","8P26898_2022"
"8P26898","8P14990","8P14311","46_1",3,1,0,3,1,0,1,2022,"8P26898_2022","8P14990_2022","8P14311_2022"
"8P26895","8P26897","8P26896","46_2",3,0,1,3,1,0,1,2022,"8P26895_2022","8P26897_2022","8P26896_2022"
"8P26896","8P26895","8P26897","46_2",3,2,1,3,1,0,1,2022,"8P26896_2022","8P26895_2022","8P26897_2022"
"8P26897","8P26896","8P26895","46_2",3,3,0,3,1,0,1,2022,"8P26897_2022","8P26896_2022","8P26895_2022"
"8P14311","8P26897","8P14990","47_1",3,2,0,4,1,0,1,2022,"8P14311_2022","8P26897_2022","8P14990_2022"
"8P14990","8P14311","8P26897","47_1",3,1,2,4,1,0,1,2022,"8P14990_2022","8P14311_2022","8P26897_2022"
"8P26897","8P14990","8P14311","47_1",3,2,0,4,1,0,1,2022,"8P26897_2022","8P14990_2022","8P14311_2022"
"8P14990","8P26895","8P26898","48_2",3,4,2,5,1,0,1,2022,"8P14990_2022","8P26895_2022","8P26898_2022"
"8P26895","8P26898","8P14990","48_2",3,0,1,4,1,0,1,2022,"8P26895_2022","8P26898_2022","8P14990_2022"
"8P26898","8P14990","8P26895","48_2",3,2,0,4,1,0,1,2022,"8P26898_2022","8P14990_2022","8P26895_2022"
"8P14311","8P26897","8P26896","48_3",3,2,0,5,1,0,1,2022,"8P14311_2022","8P26897_2022","8P26896_2022"
"8P26896","8P14311","8P26897","48_3",3,2,0,4,1,0,1,2022,"8P26896_2022","8P14311_2022","8P26897_2022"
"8P26897","8P26896","8P14311","48_3",3,1,2,5,1,0,1,2022,"8P26897_2022","8P26896_2022","8P14311_2022"
"8P26895","8P26898","8P26896","49_2",3,1,0,5,1,0,1,2022,"8P26895_2022","8P26898_2022","8P26896_2022"
"8P14311","8P26895","8P14990","50_1",3,2,0,6,1,0,1,2022,"8P14311_2022","8P26895_2022","8P14990_2022"
"8P14990","8P14311","8P26895","50_1",3,3,1,6,1,0,1,2022,"8P14990_2022","8P14311_2022","8P26895_2022"
"8P26896","8P26897","8P26898","50_3",3,0,2,6,1,0,1,2022,"8P26896_2022","8P26897_2022","8P26898_2022"
"8P26897","8P26898","8P26896","50_3",3,3,1,6,1,0,1,2022,"8P26897_2022","8P26898_2022","8P26896_2022"
"8P26898","8P26896","8P26897","50_3",3,5,0,6,1,0,1,2022,"8P26898_2022","8P26896_2022","8P26897_2022"
"8P14990","8P26895","8P26896","51_3",3,1,0,7,1,0,1,2022,"8P14990_2022","8P26895_2022","8P26896_2022"
"8P26896","8P14990","8P26895","51_3",3,1,1,7,1,0,1,2022,"8P26896_2022","8P14990_2022","8P26895_2022"
"8P14311","8P26896","8P14990","52_1",3,3,0,7,1,0,1,2022,"8P14311_2022","8P26896_2022","8P14990_2022"
"8P14990","8P14311","8P26896","52_1",3,5,1,8,1,0,1,2022,"8P14990_2022","8P14311_2022","8P26896_2022"
"8P26896","8P14990","8P14311","52_1",3,1,3,8,1,0,1,2022,"8P26896_2022","8P14990_2022","8P14311_2022"
"8P26895","8P26897","8P26898","52_2",3,2,0,8,1,0,1,2022,"8P26895_2022","8P26897_2022","8P26898_2022"
"8P26897","8P26898","8P26895","52_2",3,3,0,7,1,0,1,2022,"8P26897_2022","8P26898_2022","8P26895_2022"
"8P26898","8P26895","8P26897","52_2",3,2,0,7,1,0,1,2022,"8P26898_2022","8P26895_2022","8P26897_2022"
"8P14311","8P26897","8P26898","53_1",3,1,0,8,1,0,1,2022,"8P14311_2022","8P26897_2022","8P26898_2022"
"8P26897","8P26898","8P14311","53_1",3,2,0,8,1,0,1,2022,"8P26897_2022","8P26898_2022","8P14311_2022"
"8P26898","8P14311","8P26897","53_1",3,2,0,8,1,0,1,2022,"8P26898_2022","8P14311_2022","8P26897_2022"
"8P14311","8P26895","8P26897","54_2",3,3,0,9,1,0,1,2022,"8P14311_2022","8P26895_2022","8P26897_2022"
"8P26895","8P26897","8P14311","54_2",3,1,0,9,1,0,1,2022,"8P26895_2022","8P26897_2022","8P14311_2022"
"8P26897","8P14311","8P26895","54_2",3,3,0,9,1,0,1,2022,"8P26897_2022","8P14311_2022","8P26895_2022"
"8P26896","8P14990","8P26898","54_3",3,1,0,9,1,0,1,2022,"8P26896_2022","8P14990_2022","8P26898_2022"
"8P14990","8P26897","8P26896","55_2",3,2,1,10,1,0,1,2022,"8P14990_2022","8P26897_2022","8P26896_2022"
"8P26896","8P14990","8P26897","55_2",3,0,1,10,1,0,1,2022,"8P26896_2022","8P14990_2022","8P26897_2022"
"8P26897","8P26896","8P14990","55_2",3,2,1,10,1,0,1,2022,"8P26897_2022","8P26896_2022","8P14990_2022"
"8P14311","8P26895","8P26898","56_3",3,2,1,10,1,0,1,2022,"8P14311_2022","8P26895_2022","8P26898_2022"
"8P26895","8P26898","8P14311","56_3",3,1,0,10,1,0,1,2022,"8P26895_2022","8P26898_2022","8P14311_2022"
"8P26898","8P14311","8P26895","56_3",3,2,1,10,1,0,1,2022,"8P26898_2022","8P14311_2022","8P26895_2022"
"8P14871","8P26812","8P31037","45_1",4,1,0,3,0,0,0,2022,"8P14871_2022","8P26812_2022","8P31037_2022"
"8P14929","8P14996","8P31036","45_2",4,0,2,3,0,0,1,2022,"8P14929_2022","8P14996_2022","8P31036_2022"
"8P14996","8P31036","8P14929","45_2",4,1,1,3,0,0,1,2022,"8P14996_2022","8P31036_2022","8P14929_2022"
"8P31036","8P14929","8P14996","45_2",4,3,0,2,0,0,1,2022,"8P31036_2022","8P14929_2022","8P14996_2022"
"8P26812","8P31037","8P31036","46_3",4,1,0,3,0,0,0,2022,"8P26812_2022","8P31037_2022","8P31036_2022"
"8P31036","8P26812","8P31037","46_3",4,4,0,3,0,0,1,2022,"8P31036_2022","8P26812_2022","8P31037_2022"
"8P31037","8P31036","8P26812","46_3",4,0,1,3,0,0,1,2022,"8P31037_2022","8P31036_2022","8P26812_2022"
"8P14871","8P14929","8P31036","47_2",4,3,0,4,0,0,0,2022,"8P14871_2022","8P14929_2022","8P31036_2022"
"8P31036","8P14871","8P14929","47_2",4,3,0,4,0,0,1,2022,"8P31036_2022","8P14871_2022","8P14929_2022"
"8P14996","8P26812","8P31037","47_3",4,1,2,4,0,0,1,2022,"8P14996_2022","8P26812_2022","8P31037_2022"
"8P26812","8P31037","8P14996","47_3",4,1,1,4,0,0,0,2022,"8P26812_2022","8P31037_2022","8P14996_2022"
"8P31037","8P14996","8P26812","47_3",4,1,1,4,0,0,1,2022,"8P31037_2022","8P14996_2022","8P26812_2022"
"8P14929","8P14996","8P26812","49_1",4,3,0,5,0,0,1,2022,"8P14929_2022","8P14996_2022","8P26812_2022"
"8P14996","8P26812","8P14929","49_1",4,1,0,6,0,0,1,2022,"8P14996_2022","8P26812_2022","8P14929_2022"
"8P14871","8P31037","8P31036","49_3",4,1,0,6,0,0,0,2022,"8P14871_2022","8P31037_2022","8P31036_2022"
"8P31036","8P14871","8P31037","49_3",4,1,1,5,0,0,1,2022,"8P31036_2022","8P14871_2022","8P31037_2022"
"8P31037","8P31036","8P14871","49_3",4,1,0,6,0,0,1,2022,"8P31037_2022","8P31036_2022","8P14871_2022"
"8P14929","8P26812","8P31036","50_2",4,2,0,6,0,0,1,2022,"8P14929_2022","8P26812_2022","8P31036_2022"
"8P26812","8P31036","8P14929","50_2",4,2,0,6,0,0,0,2022,"8P26812_2022","8P31036_2022","8P14929_2022"
"8P31036","8P14929","8P26812","50_2",4,2,0,6,0,0,1,2022,"8P31036_2022","8P14929_2022","8P26812_2022"
"8P14871","8P14929","8P31037","51_1",4,1,0,7,0,0,0,2022,"8P14871_2022","8P14929_2022","8P31037_2022"
"8P14929","8P31037","8P14871","51_1",4,1,0,7,0,0,1,2022,"8P14929_2022","8P31037_2022","8P14871_2022"
"8P14996","8P26812","8P31036","51_2",4,1,0,7,0,0,1,2022,"8P14996_2022","8P26812_2022","8P31036_2022"
"8P26812","8P31036","8P14996","51_2",4,1,0,7,0,0,0,2022,"8P26812_2022","8P31036_2022","8P14996_2022"
"8P31036","8P14996","8P26812","51_2",4,1,1,7,0,0,1,2022,"8P31036_2022","8P14996_2022","8P26812_2022"
"8P14929","8P26812","8P31037","52_3",4,3,0,8,0,0,1,2022,"8P14929_2022","8P26812_2022","8P31037_2022"
"8P26812","8P31037","8P14929","52_3",4,1,0,8,0,0,0,2022,"8P26812_2022","8P31037_2022","8P14929_2022"
"8P31037","8P14929","8P26812","52_3",4,2,0,8,0,0,1,2022,"8P31037_2022","8P14929_2022","8P26812_2022"
"8P14929","8P31037","8P31036","53_2",4,0,1,9,0,0,1,2022,"8P14929_2022","8P31037_2022","8P31036_2022"
"8P31036","8P14929","8P31037","53_2",4,4,1,8,0,0,1,2022,"8P31036_2022","8P14929_2022","8P31037_2022"
"8P31037","8P31036","8P14929","53_2",4,1,0,9,0,0,1,2022,"8P31037_2022","8P31036_2022","8P14929_2022"
"8P14871","8P14996","8P26812","53_3",4,0,2,8,0,0,0,2022,"8P14871_2022","8P14996_2022","8P26812_2022"
"8P14996","8P26812","8P14871","53_3",4,4,0,8,0,0,1,2022,"8P14996_2022","8P26812_2022","8P14871_2022"
"8P26812","8P14871","8P14996","53_3",4,1,1,9,0,0,0,2022,"8P26812_2022","8P14871_2022","8P14996_2022"
"8P14871","8P14996","8P31036","54_1",4,1,1,9,0,0,0,2022,"8P14871_2022","8P14996_2022","8P31036_2022"
"8P14996","8P31036","8P14871","54_1",4,1,0,9,0,0,1,2022,"8P14996_2022","8P31036_2022","8P14871_2022"
"8P31036","8P14871","8P14996","54_1",4,2,0,9,0,0,1,2022,"8P31036_2022","8P14871_2022","8P14996_2022"
"8P14871","8P14929","8P26812","55_1",4,1,0,10,0,0,0,2022,"8P14871_2022","8P14929_2022","8P26812_2022"
"8P14929","8P26812","8P14871","55_1",4,1,1,10,0,0,1,2022,"8P14929_2022","8P26812_2022","8P14871_2022"
"8P26812","8P14871","8P14929","55_1",4,3,0,10,0,0,0,2022,"8P26812_2022","8P14871_2022","8P14929_2022"
"8P14996","8P31037","8P31036","55_3",4,2,0,10,0,0,1,2022,"8P14996_2022","8P31037_2022","8P31036_2022"
"8P31036","8P14996","8P31037","55_3",4,1,1,10,0,0,1,2022,"8P31036_2022","8P14996_2022","8P31037_2022"
"8P31037","8P31036","8P14996","55_3",4,1,1,10,0,0,1,2022,"8P31037_2022","8P31036_2022","8P14996_2022"
"8P14871","8P14996","8P26812","57_2",4,2,0,1,1,0,0,2022,"8P14871_2022","8P14996_2022","8P26812_2022"
"8P26812","8P14871","8P14996","57_2",4,1,0,1,1,0,0,2022,"8P26812_2022","8P14871_2022","8P14996_2022"
"8P14996","8P31037","8P31036","58_1",4,0,1,2,1,0,1,2022,"8P14996_2022","8P31037_2022","8P31036_2022"
"8P31036","8P14996","8P31037","58_1",4,1,0,1,1,0,1,2022,"8P31036_2022","8P14996_2022","8P31037_2022"
"8P31037","8P31036","8P14996","58_1",4,3,0,1,1,0,1,2022,"8P31037_2022","8P31036_2022","8P14996_2022"
"8P14871","8P14929","8P26812","58_2",4,2,0,2,1,0,0,2022,"8P14871_2022","8P14929_2022","8P26812_2022"
"8P14929","8P26812","8P14871","58_2",4,1,2,1,1,0,1,2022,"8P14929_2022","8P26812_2022","8P14871_2022"
"8P26812","8P14871","8P14929","58_2",4,2,0,2,1,0,0,2022,"8P26812_2022","8P14871_2022","8P14929_2022"
"8P14929","8P31037","8P31036","59_3",4,0,2,2,1,0,1,2022,"8P14929_2022","8P31037_2022","8P31036_2022"
"8P31036","8P14929","8P31037","59_3",4,1,0,2,1,0,1,2022,"8P31036_2022","8P14929_2022","8P31037_2022"
"8P31037","8P31036","8P14929","59_3",4,4,0,2,1,0,1,2022,"8P31037_2022","8P31036_2022","8P14929_2022"
"8P14929","8P14996","8P31036","60_2",4,1,0,3,1,0,1,2022,"8P14929_2022","8P14996_2022","8P31036_2022"
"8P14996","8P31036","8P14929","60_2",4,1,1,3,1,0,1,2022,"8P14996_2022","8P31036_2022","8P14929_2022"
"8P31036","8P14929","8P14996","60_2",4,1,0,3,1,0,1,2022,"8P31036_2022","8P14929_2022","8P14996_2022"
"8P14871","8P26812","8P31037","60_3",4,2,1,3,1,0,0,2022,"8P14871_2022","8P26812_2022","8P31037_2022"
"8P26812","8P31037","8P14871","60_3",4,1,0,3,1,0,0,2022,"8P26812_2022","8P31037_2022","8P14871_2022"
"8P31037","8P14871","8P26812","60_3",4,2,0,3,1,0,1,2022,"8P31037_2022","8P14871_2022","8P26812_2022"
"8P14929","8P26812","8P31036","61_1",4,3,0,4,1,0,1,2022,"8P14929_2022","8P26812_2022","8P31036_2022"
"8P31036","8P14929","8P26812","61_1",4,1,0,4,1,0,1,2022,"8P31036_2022","8P14929_2022","8P26812_2022"
"8P14871","8P26812","8P31036","62_1",4,1,0,4,1,0,0,2022,"8P14871_2022","8P26812_2022","8P31036_2022"
"8P26812","8P31036","8P14871","62_1",4,2,0,5,1,0,0,2022,"8P26812_2022","8P31036_2022","8P14871_2022"
"8P31036","8P14871","8P26812","62_1",4,2,1,5,1,0,1,2022,"8P31036_2022","8P14871_2022","8P26812_2022"
"8P14929","8P14996","8P31037","62_3",4,0,2,5,1,0,1,2022,"8P14929_2022","8P14996_2022","8P31037_2022"
"8P14996","8P31037","8P14929","62_3",4,1,0,4,1,0,1,2022,"8P14996_2022","8P31037_2022","8P14929_2022"
"8P31037","8P14929","8P14996","62_3",4,6,0,4,1,0,1,2022,"8P31037_2022","8P14929_2022","8P14996_2022"
"8P14871","8P14996","8P31037","63_2",4,1,0,5,1,0,0,2022,"8P14871_2022","8P14996_2022","8P31037_2022"
"8P31037","8P14871","8P14996","63_2",4,1,0,5,1,0,1,2022,"8P31037_2022","8P14871_2022","8P14996_2022"
"8P26812","8P31037","8P14996","64_1",4,2,0,6,1,0,0,2022,"8P26812_2022","8P31037_2022","8P14996_2022"
"8P31037","8P14996","8P26812","64_1",4,2,0,6,1,0,1,2022,"8P31037_2022","8P14996_2022","8P26812_2022"
"8P14871","8P14929","8P31036","64_2",4,0,1,6,1,0,0,2022,"8P14871_2022","8P14929_2022","8P31036_2022"
"8P14929","8P31036","8P14871","64_2",4,2,1,6,1,0,1,2022,"8P14929_2022","8P31036_2022","8P14871_2022"
"8P31036","8P14871","8P14929","64_2",4,3,1,6,1,0,1,2022,"8P31036_2022","8P14871_2022","8P14929_2022"
"8P14871","8P14929","8P31037","65_3",4,1,1,7,1,0,0,2022,"8P14871_2022","8P14929_2022","8P31037_2022"
"8P14929","8P31037","8P14871","65_3",4,2,0,7,1,0,1,2022,"8P14929_2022","8P31037_2022","8P14871_2022"
"8P31037","8P14871","8P14929","65_3",4,2,0,7,1,0,1,2022,"8P31037_2022","8P14871_2022","8P14929_2022"
"8P26812","8P31037","8P14929","66_2",4,3,0,7,1,0,0,2022,"8P26812_2022","8P31037_2022","8P14929_2022"
"8P31037","8P14929","8P26812","66_2",4,2,0,8,1,0,1,2022,"8P31037_2022","8P14929_2022","8P26812_2022"
"8P14871","8P14996","8P31036","66_3",4,1,2,8,1,0,0,2022,"8P14871_2022","8P14996_2022","8P31036_2022"
"8P14996","8P31036","8P14871","66_3",4,2,0,7,1,0,1,2022,"8P14996_2022","8P31036_2022","8P14871_2022"
"8P31036","8P14871","8P14996","66_3",4,2,1,7,1,0,1,2022,"8P31036_2022","8P14871_2022","8P14996_2022"
"8P14996","8P26812","8P31036","67_1",4,0,1,8,1,0,1,2022,"8P14996_2022","8P26812_2022","8P31036_2022"
"8P31036","8P14996","8P26812","67_1",4,3,0,8,1,0,1,2022,"8P31036_2022","8P14996_2022","8P26812_2022"
"8P14871","8P31037","8P31036","68_1",4,1,1,9,1,0,0,2022,"8P14871_2022","8P31037_2022","8P31036_2022"
"8P31036","8P14871","8P31037","68_1",4,3,0,9,1,0,1,2022,"8P31036_2022","8P14871_2022","8P31037_2022"
"8P31037","8P31036","8P14871","68_1",4,2,0,9,1,0,1,2022,"8P31037_2022","8P31036_2022","8P14871_2022"
"8P14929","8P14996","8P26812","68_3",4,4,1,9,1,0,1,2022,"8P14929_2022","8P14996_2022","8P26812_2022"
"8P26812","8P14929","8P14996","68_3",4,2,0,9,1,0,0,2022,"8P26812_2022","8P14929_2022","8P14996_2022"
"8P14871","8P14929","8P14996","69_2",4,2,2,10,1,0,0,2022,"8P14871_2022","8P14929_2022","8P14996_2022"
"8P14929","8P14996","8P14871","69_2",4,2,0,10,1,0,1,2022,"8P14929_2022","8P14996_2022","8P14871_2022"
"8P14996","8P14871","8P14929","69_2",4,2,0,10,1,0,1,2022,"8P14996_2022","8P14871_2022","8P14929_2022"
"8P26812","8P31037","8P31036","69_3",4,2,0,10,1,0,0,2022,"8P26812_2022","8P31037_2022","8P31036_2022"
"8P31036","8P26812","8P31037","69_3",4,3,0,10,1,0,1,2022,"8P31036_2022","8P26812_2022","8P31037_2022"
"8P31037","8P31036","8P26812","69_3",4,2,0,10,1,0,1,2022,"8P31037_2022","8P31036_2022","8P26812_2022"
"8P26807","8P14994","8P26899","71_3",5,2,0,2,0,0,1,2022,"8P26807_2022","8P14994_2022","8P26899_2022"
"8P26899","8P26807","8P14994","71_3",5,1,0,2,0,0,1,2022,"8P26899_2022","8P26807_2022","8P14994_2022"
"8P14927","8P26899","8P26892","72_1",5,0,2,2,0,0,1,2022,"8P14927_2022","8P26899_2022","8P26892_2022"
"8P26892","8P14927","8P26899","72_1",5,1,0,2,0,0,1,2022,"8P26892_2022","8P14927_2022","8P26899_2022"
"8P26899","8P26892","8P14927","72_1",5,1,0,3,0,0,1,2022,"8P26899_2022","8P26892_2022","8P14927_2022"
"8P14994","8P26900","8P26807","72_2",5,1,1,3,0,0,1,2022,"8P14994_2022","8P26900_2022","8P26807_2022"
"8P26807","8P14994","8P26900","72_2",5,1,1,3,0,0,1,2022,"8P26807_2022","8P14994_2022","8P26900_2022"
"8P26900","8P26807","8P14994","72_2",5,1,0,2,0,0,0,2022,"8P26900_2022","8P26807_2022","8P14994_2022"
"8P14927","8P26900","8P26892","73_1",5,1,0,3,0,0,1,2022,"8P14927_2022","8P26900_2022","8P26892_2022"
"8P26892","8P14927","8P26900","73_1",5,1,0,3,0,0,1,2022,"8P26892_2022","8P14927_2022","8P26900_2022"
"8P26900","8P26892","8P14927","73_1",5,1,0,3,0,0,0,2022,"8P26900_2022","8P26892_2022","8P14927_2022"
"8P14994","8P26900","8P26892","74_2",5,1,2,4,0,0,1,2022,"8P14994_2022","8P26900_2022","8P26892_2022"
"8P26892","8P14994","8P26900","74_2",5,2,1,4,0,0,1,2022,"8P26892_2022","8P14994_2022","8P26900_2022"
"8P26900","8P26892","8P14994","74_2",5,1,0,4,0,0,0,2022,"8P26900_2022","8P26892_2022","8P14994_2022"
"8P14927","8P26899","8P26807","74_3",5,1,0,4,0,0,1,2022,"8P14927_2022","8P26899_2022","8P26807_2022"
"8P26899","8P14994","8P26900","75_2",5,1,0,5,0,0,1,2022,"8P26899_2022","8P14994_2022","8P26900_2022"
"8P14927","8P26900","8P26807","76_1",5,0,1,5,0,0,1,2022,"8P14927_2022","8P26900_2022","8P26807_2022"
"8P26807","8P14927","8P26900","76_1",5,3,0,5,0,0,1,2022,"8P26807_2022","8P14927_2022","8P26900_2022"
"8P26900","8P26807","8P14927","76_1",5,1,0,6,0,0,0,2022,"8P26900_2022","8P26807_2022","8P14927_2022"
"8P14994","8P26899","8P26892","76_3",5,1,0,6,0,0,1,2022,"8P14994_2022","8P26899_2022","8P26892_2022"
"8P26892","8P14994","8P26899","76_3",5,1,0,5,0,0,1,2022,"8P26892_2022","8P14994_2022","8P26899_2022"
"8P26899","8P26892","8P14994","76_3",5,2,1,6,0,0,1,2022,"8P26899_2022","8P26892_2022","8P14994_2022"
"8P14927","8P26892","8P26807","77_3",5,0,1,6,0,0,1,2022,"8P14927_2022","8P26892_2022","8P26807_2022"
"8P26807","8P14927","8P26892","77_3",5,2,2,6,0,0,1,2022,"8P26807_2022","8P14927_2022","8P26892_2022"
"8P26892","8P26807","8P14927","77_3",5,2,0,6,0,0,1,2022,"8P26892_2022","8P26807_2022","8P14927_2022"
"8P14927","8P26899","8P14994","78_1",5,2,0,7,0,0,1,2022,"8P14927_2022","8P26899_2022","8P14994_2022"
"8P14994","8P14927","8P26899","78_1",5,1,1,7,0,0,1,2022,"8P14994_2022","8P14927_2022","8P26899_2022"
"8P26899","8P14994","8P14927","78_1",5,0,1,7,0,0,1,2022,"8P26899_2022","8P14994_2022","8P14927_2022"
"8P26807","8P26900","8P26892","78_2",5,1,0,7,0,0,1,2022,"8P26807_2022","8P26900_2022","8P26892_2022"
"8P26892","8P26807","8P26900","78_2",5,1,1,7,0,0,1,2022,"8P26892_2022","8P26807_2022","8P26900_2022"
